Date,P,rH,T,Tsin
08.01.1951 00:00:00,6.39779787060317,85.2224901091998,4.93758545467491,-7.76515320400101
15.01.1951 00:00:00,23.359681811328,82.3425043659498,5.16495036600882,-7.93799924248112
22.01.1951 00:00:00,45.1309716273989,90.5981537286449,5.51369255652565,-7.99572400968355
29.01.1951 00:00:00,0.292610047647507,89.0585052682024,3.23066297985537,-7.93749034899568
05.02.1951 00:00:00,1.54184862288607,86.3357835828204,3.53298158460615,-7.7641427972894
12.02.1951 00:00:00,9.48533363171419,82.8475607002056,5.40975706804714,-7.47819533697693
19.02.1951 00:00:00,13.433994326502,82.6312686699179,4.45327601937935,-7.08379493686134
26.02.1951 00:00:00,9.83782344218825,81.2998765253576,4.41004852326925,-6.58666141046714
05.03.1951 00:00:00,2.62566120215746,81.2218081996966,0.867072779088168,-5.99400446414518
12.03.1951 00:00:00,3.79871551392548,76.0055771300602,3.72851900479545,-5.31441913790566
19.03.1951 00:00:00,48.5217620450521,77.3864408852907,8.40587110783606,-4.55776115536499
26.03.1951 00:00:00,24.3069399098968,80.0029029778504,4.36890229877045,-3.73500399061785
02.04.1951 00:00:00,13.3857153502958,79.8830761415225,4.13390059500359,-2.85807972475622
09.04.1951 00:00:00,21.3840508875854,75.9360266965461,7.88393909758238,-1.93970600025064
16.04.1951 00:00:00,7.64201546821021,76.2829531456331,6.47912525567386,-0.993201582614397
23.04.1951 00:00:00,0.00889916805772734,61.8526838527594,8.41455641069986,-0.0322932043304614
30.04.1951 00:00:00,30.3131520019941,67.6599100658284,10.1763584563445,0.929083507928129
07.05.1951 00:00:00,18.2465145207422,67.0733765923841,13.6221500791717,1.87698613543496
14.05.1951 00:00:00,9.15811279949714,73.046525572295,10.4542094017341,2.79766766811994
21.05.1951 00:00:00,18.5011104569004,74.8515357135891,12.7499598631895,3.67777587135301
28.05.1951 00:00:00,53.8200163277986,77.5626877489661,15.2186554043007,4.50454692740999
04.06.1951 00:00:00,3.21121355013867,66.1686637929096,14.4501901872484,5.26599054352182
11.06.1951 00:00:00,8.31916130064668,67.2082887037695,16.0391078614204,5.95106384170217
18.06.1951 00:00:00,13.3490524850645,71.3874626988007,17.8863194542362,6.54983150871563
