Date,P,rH,T,Tsin
08.01.1951 00:00:00,0.756131216975021,79.5959519394203,2.75888527485344,-9.07534984485933
15.01.1951 00:00:00,3.92578729280512,77.5296834236975,4.38405806398478,-9.2631392064288
22.01.1951 00:00:00,20.2966911240919,85.7557717159186,2.28872304307789,-9.3165893813985
29.01.1951 00:00:00,4.15369915436878,92.2561179693103,0.488939716608563,-9.23492520566549
05.02.1951 00:00:00,4.52217182345199,88.5604941349444,-1.38444978699333,-9.01933101843676
12.02.1951 00:00:00,0,79.0492417261956,4.39806347997368,-8.67293348628229
19.02.1951 00:00:00,10.3094663360635,82.4144988215427,3.66526001533615,-8.20075625850371
26.02.1951 00:00:00,4.64062713920142,78.3204767181263,3.342815912195,-7.60964711135223
05.03.1951 00:00:00,4.52556943335487,82.0086080509855,-2.10707500736527,-6.90817863779532
12.03.1951 00:00:00,4.41048209086779,84.0394160123295,-0.204847522790799,-6.10652392301073
19.03.1951 00:00:00,8.52927523596995,72.953289138149,8.33919417682366,-5.21630900864428
26.03.1951 00:00:00,9.6919447674147,73.1557218281074,3.44942186591019,-4.25044428555537
02.04.1951 00:00:00,0.836500280149285,66.8858077070556,5.41870032619345,-3.22293726008192
09.04.1951 00:00:00,0.25278018791646,61.2959019666725,9.33096632556567,-2.14868940946047
16.04.1951 00:00:00,1.29707539226227,57.9683816011009,7.46572756311743,-1.04328007230217
23.04.1951 00:00:00,1.52605723032441,55.9911507366769,7.66162551307546,0.0772594915566907
30.04.1951 00:00:00,11.3680506492861,62.6300280503081,11.8769485608566,1.19667859538345
07.05.1951 00:00:00,12.6720004062653,79.7942961457799,11.8787382533533,2.29874280196232
14.05.1951 00:00:00,8.19390517762162,74.539251947775,10.3899079917358,3.36746936443079
21.05.1951 00:00:00,5.75567268365134,75.5522393721889,12.4622136474411,4.3873590169465
28.05.1951 00:00:00,22.3302141596409,69.9953981203006,15.7028911205706,5.34362075365767
04.06.1951 00:00:00,20.6380307382052,68.201846021867,13.800513772887,6.22238633602368
11.06.1951 00:00:00,15.0275531027846,74.6153959221239,14.5453813812939,7.01091141779494
18.06.1951 00:00:00,17.4694436336971,70.1012601126705,20.0841363902368,7.69776037053759
25.06.1951 00:00:00,33.5366945793732,72.5371156874721,17.9471924322638,8.27297212947982
02.07.1951 00:00:00,4.46356843208623,72.9089715105355,15.0368735238018,8.72820465440828
09.07.1951 00:00:00,11.2521210559029,67.9761319071755,18.5945520174543,9.05685591054024
16.07.1951 00:00:00,4.39016678467641,72.9448436162597,20.5589722563386,9.25415961493789
23.07.1951 00:00:00,10.3921822986332,70.0626981003771,16.9168917315735,9.31725435975983
30.07.1951 00:00:00,17.8924734419953,77.0080577881345,18.3108497078418,9.24522510999375
06.08.1951 00:00:00,8.64696374307519,70.6912320452899,21.7876864818884,9.03911647380207
13.08.1951 00:00:00,6.06914349301373,69.9057025972007,18.1662798727494,8.70191755302848
