Date,P,rH,T,Tsin
08.01.1951 00:00:00,27.5511024765835,89.7924007171963,3.96604249597085,-7.77466776923861
15.01.1951 00:00:00,33.4558303096269,87.361392205804,4.05332233474352,-7.96565628366045
22.01.1951 00:00:00,35.5000393256551,89.1049783087944,4.11361722263975,-8.04112242904115
29.01.1951 00:00:00,1.50165446850143,93.0164172272914,0.880793204830273,-7.99997175345408
05.02.1951 00:00:00,0.498198933872565,88.729481302641,0.759533743595941,-7.84280104683868
12.02.1951 00:00:00,8.51566116088124,83.345579680841,4.76845366907796,-7.57188968602039
19.02.1951 00:00:00,36.1661214495617,88.1720498280958,2.64081895539959,-7.19116657794063
26.02.1951 00:00:00,16.3650596553841,85.2447095221983,3.38555392814295,-6.70615318044301
05.03.1951 00:00:00,0.0429782396998739,83.413956495476,-0.485895330993761,-6.12388342704141
12.03.1951 00:00:00,5.23918007074565,77.1459954994533,1.75139862396843,-5.45280171690855
19.03.1951 00:00:00,22.0333532830082,75.7530415515203,7.50182604387995,-4.7026404494999
26.03.1951 00:00:00,61.4447601891273,80.6499113929045,3.11091295518277,-3.88427887994088
02.04.1951 00:00:00,11.4377959286838,84.6249698715014,3.11919693145236,-3.00958534196225
09.04.1951 00:00:00,27.5754683453659,78.5526814858163,6.61462733724797,-2.09124512678053
16.04.1951 00:00:00,23.1225139248746,78.8453258819181,5.37829772244199,-1.14257651393816
23.04.1951 00:00:00,0,65.9609441504449,6.08526293421822,-0.177337622278359
30.04.1951 00:00:00,13.6117326857408,64.8295341342831,9.68819828846069,0.790473118017078
07.05.1951 00:00:00,5.27011500105433,70.8193561752683,12.6434854484124,1.74681997837571
14.05.1951 00:00:00,4.69507624350602,75.0545430059556,9.77170370221548,2.67783348577538
21.05.1951 00:00:00,18.2393647289181,75.0434633810695,11.9335545819463,3.57001156555378
28.05.1951 00:00:00,51.4706335048472,81.662339909665,12.8237279350547,4.41041535593691
04.06.1951 00:00:00,0.911911169617044,64.5091544908372,13.2644051484781,5.18685685467536
11.06.1951 00:00:00,6.03943318783392,69.6280841848607,14.2344590264585,5.88807567616385
18.06.1951 00:00:00,38.4749004911616,77.2942568716402,16.6394501032066,6.50390235582611
25.06.1951 00:00:00,17.8443462885074,74.4900942321987,16.2711792236955,7.02540583329932
02.07.1951 00:00:00,8.10528860249055,75.4479956834145,14.1232977655596,7.44502297568466
09.07.1951 00:00:00,27.4437698698606,80.1663621041701,15.7024948280144,7.75666826226031
16.07.1951 00:00:00,48.3976073503138,79.0969755787484,16.4662256787155,7.95582204009306
