Date,P,rH,T,Tsin
08.01.1951 00:00:00,22.9163277211238,90.9337023525066,1.42219153888596,-8.95429649699951
15.01.1951 00:00:00,18.9498465500749,88.8067614028439,3.09425576597407,-9.15279001941497
22.01.1951 00:00:00,19.5275162745642,88.6764801160254,1.20878750013776,-9.2185447003937
29.01.1951 00:00:00,1.64851639343077,89.8216784101549,-2.26610035867074,-9.15060692905673
05.02.1951 00:00:00,1.17391302583982,83.8137062572921,-3.17243296377793,-8.94996197667519
12.02.1951 00:00:00,0.153594508075632,88.5123103660902,2.76877051800786,-8.61951970771746
19.02.1951 00:00:00,27.3189174312192,92.5470455336343,1.23759196030911,-8.16407237940128
26.02.1951 00:00:00,6.65651274109651,86.2554848581305,1.9565534202028,-7.59022514168959
05.03.1951 00:00:00,4.89467277667929,85.4462912076797,-2.06707015903824,-6.90630024575736
12.03.1951 00:00:00,0.506796012175024,80.5991972808207,-1.20958090268515,-6.12221635008145
19.03.1951 00:00:00,22.3050234303627,80.3480724863421,5.66111044463893,-5.24934467453592
26.03.1951 00:00:00,35.5301007796839,80.7301612894687,1.99796594718899,-4.30034408870334
02.04.1951 00:00:00,10.1959977253675,79.4200686708954,3.2775899694288,-3.28897752584236
09.04.1951 00:00:00,8.48138517858662,71.2116090759236,7.5205106493481,-2.22991238524141
16.04.1951 00:00:00,12.304960386529,75.45620229626,5.44907084819141,-1.13850781742341
23.04.1951 00:00:00,0,59.9950047304908,5.95001136926685,-0.0305919772854473
30.04.1951 00:00:00,29.6480929024233,65.8267448425021,10.9265278945772,1.07776752468824
07.05.1951 00:00:00,5.3687321241011,73.5249810411991,10.9440958836434,2.17049664376692
14.05.1951 00:00:00,7.55909961997121,72.6051725034973,9.72066599480736,3.23174801570882
21.05.1951 00:00:00,28.4863625181669,71.3427779883134,11.8673178125092,4.2461307840488
28.05.1951 00:00:00,41.4175999197006,77.4730157679981,12.3162333552617,5.19893380678173
04.06.1951 00:00:00,3.80449548575275,66.1835746818036,13.3644577927913,6.07633900560153
11.06.1951 00:00:00,8.56421225911695,70.6912468681138,13.744461046396,6.86562176328095
18.06.1951 00:00:00,22.7898143826397,74.7095958398222,18.2253143846503,7.55533546315916
25.06.1951 00:00:00,2.91720265920762,70.6267361947195,17.2806896059956,8.1354774942904
02.07.1951 00:00:00,13.0008289484431,76.3969851297542,14.6073126653501,8.59763431492259
09.07.1951 00:00:00,25.0286883149846,79.3408389333867,16.0058454446301,8.93510347030686
16.07.1951 00:00:00,3.94496344245916,74.3983400804408,19.1832180156932,9.14299079543011
